,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
971,21/02/2023 16:06:13,@YahooFinance,Yahoo Finance,$WMT and $HD both saw discretionary spending tighten in their earnings reports this morning. @ines_ferre digs into the reports and their impact on the market: https://t.co/Tf7jeY09nJ,https://twitter.com/YahooFinance/status/1628063550836191232,Twitter Media Studio - LiveCut,New,5,18
972,21/02/2023 15:59:09,@YahooFinance,Yahoo Finance,Former IRS head says you need tech not brute force to bring tax cheats to heel https://t.co/O9d4XAT67f by @benwerschkul,https://twitter.com/YahooFinance/status/1628061773793267713,SocialFlow,New,1,4
973,21/02/2023 15:51:00,@YahooFinance,Yahoo Finance,Chinese President Xi Jinping plans a visit to Russia in contrast to President Biden's current trip to Kyiv Ukraine. @kevcirilli explains while also reporting on U.S. debt ceiling debates: https://t.co/L8mHhRhKhc,https://twitter.com/YahooFinance/status/1628059721772204037,Twitter Media Studio - LiveCut,New,7,11
974,21/02/2023 15:48:00,@YahooFinance,Yahoo Finance,.@ines_ferre examines Chinese tech stocks $JD $PDD and $BABA amid tightening conditions in the e-commerce landscape. https://t.co/x4W0TDPm6j,https://twitter.com/YahooFinance/status/1628058967053148161,Twitter Media Studio - LiveCut,New,1,2
975,21/02/2023 15:47:59,@YahooFinance,Yahoo Finance,RT @KerryHannon: Q&amp;A: How to find a career you are passionate about @MaggieMistal #careers https://t.co/vjAbCCX61a via @YahooFinance,https://twitter.com/YahooFinance/status/1628058963253121025,Twitter Web App,Retweet (native),4,6
976,21/02/2023 15:45:56,@YahooFinance,Yahoo Finance,“Running has a good shot of muddling through this economy” @brooksrunning CEO @jimweberseattle says. “Over the last 30 years [running] has been more-or-less recession resistant — we saw it in the Dot-com Bust two decades ago the Great Recession even COVID.” https://t.co/cPvfciG7ML,https://twitter.com/YahooFinance/status/1628058446678609920,Twitter Media Studio - LiveCut,New,3,12
977,21/02/2023 15:34:03,@YahooFinance,Yahoo Finance,".@SeanaNSmith breaks down $APO economist Torsten Sløk's outlook on consumer spending goods-to-services changeups and expected declines in retail sectors.

(Apollo is Yahoo's parent company.) https://t.co/6z0durINr9",https://twitter.com/YahooFinance/status/1628055456093736960,Twitter Media Studio - LiveCut,New,1,4
978,21/02/2023 15:31:00,@YahooFinance,Yahoo Finance,.@alexandraandnyc breaks down expectations ahead of this week's FOMC meeting and PCE data due out. https://t.co/i6tuvRJATH,https://twitter.com/YahooFinance/status/1628054688745619460,Twitter Media Studio - LiveCut,New,1,10
979,21/02/2023 15:25:06,@YahooFinance,Yahoo Finance,“The average EV price in the U.S. last year was well over $60000 — that's just out of reach for ordinary Americans” @CoxAutomotive Executive Analyst @MichKrebs says on EV pricing and production. Full interview: https://t.co/izW2agK2yv,https://twitter.com/YahooFinance/status/1628053205790900225,Twitter Media Studio - LiveCut,New,9,28
980,21/02/2023 15:22:24,@YahooFinance,Yahoo Finance,Walmart keeps gaining high-income shoppers amid 'stubborn inflation' in the grocery aisle https://t.co/wQYn7AivRj by @BrookeDiPalma $WMT,https://twitter.com/YahooFinance/status/1628052524002336768,SocialFlow,New,4,17
981,21/02/2023 15:10:14,@YahooFinance,Yahoo Finance,Existing home sales fell by 0.7% in the month of January coming in lower than expected at 4 million. https://t.co/4qcdyTYEuM,https://twitter.com/YahooFinance/status/1628049462865321990,Twitter Media Studio - LiveCut,New,8,25
982,21/02/2023 15:09:39,@YahooFinance,Yahoo Finance,RT @yfinanceplus: The $VIX has jumped more than 5% in regular trading so far today making it the index's biggest jump in 5 months. https:/…,https://twitter.com/YahooFinance/status/1628049315959652354,Twitter Web App,Retweet (native),3,11
983,21/02/2023 15:08:15,@YahooFinance,Yahoo Finance,The U.S. S&amp;P Global Services PMI preliminary reading for the month of February comes in at 50.5. https://t.co/msKoC18uVO,https://twitter.com/YahooFinance/status/1628048965995499520,Twitter Media Studio - LiveCut,New,1,8
984,21/02/2023 15:05:48,@YahooFinance,Yahoo Finance,The war with Ukraine “has been a debacle for the Russians” @AGF Investments Chief U.S. Policy Strategist Greg Valliere says. “They've lost maybe 200000 troops — either killed or wounded — they've seen a lot of young men flee Moscow and St. Petersburg.” https://t.co/aAoIjscKDH,https://twitter.com/YahooFinance/status/1628048347037855744,Twitter Media Studio - LiveCut,New,2,13
985,21/02/2023 14:58:34,@YahooFinance,Yahoo Finance,RT @yfinanceplus: $WMT shares are down slightly after market open at -0.30% so far this morning. https://t.co/jJrBVCnFx2 https://t.co/Qa1s…,https://twitter.com/YahooFinance/status/1628046527422660608,Twitter Web App,Retweet (native),4,9
986,21/02/2023 14:57:34,@YahooFinance,Yahoo Finance,"$MSFT President Brad Smith negotiates with E.U. regulators over anti-trust concerns tied to its $ATVI acquisition while $META launches verified program on its platforms.

@DanielHowley reports: https://t.co/y0ObhzSpuk",https://twitter.com/YahooFinance/status/1628046277534691328,Twitter Media Studio - LiveCut,New,2,4
987,21/02/2023 14:52:54,@YahooFinance,Yahoo Finance,"• $GIS shares boosted by the brand's elevated 2023 guidance.
• Stocks open lower this morning.
• $DOCU shares fall following analyst downgrade
• $MDT shares tick up on Q3 earnings beat. https://t.co/Eyj7O4ckj6",https://twitter.com/YahooFinance/status/1628045102819213312,Twitter Media Studio - LiveCut,New,1,4
988,21/02/2023 14:52:03,@YahooFinance,Yahoo Finance,Buttigieg calls for bigger fines on railways that flout safety rules https://t.co/OGD2k5mcvz by @benwerschkul,https://twitter.com/YahooFinance/status/1628044888343298050,SocialFlow,New,3,8
989,21/02/2023 14:45:52,@YahooFinance,Yahoo Finance,“The simple answer is that growth is still too strong for the Fed to really ease off” @7sReport Research President Tom Essaye says on the stock market's outlook amid rate hikes. Full comments: https://t.co/1xlU9LwM8m,https://twitter.com/YahooFinance/status/1628043333372358658,Twitter Media Studio - LiveCut,New,5,13
990,21/02/2023 14:38:03,@YahooFinance,Yahoo Finance,Morgan Stanley says S&amp;P 500 could drop 26% in months https://t.co/AbMTUVJTDX via @Bloomberg,https://twitter.com/YahooFinance/status/1628041363177590784,SocialFlow,New,6,20
991,21/02/2023 14:36:51,@YahooFinance,Yahoo Finance,"Inflation data could give retailers $WMT and $HD “a pause in terms of… the rest of 2023 as it relates to the health of the consumer and willingness to not only spend what they have but dip into savings if necessary"" @CoresightNews CEO @debweinswig says on consumer survey data. https://t.co/vp0qyON6QP",https://twitter.com/YahooFinance/status/1628041061586333696,Twitter Media Studio - LiveCut,New,8,15
992,21/02/2023 14:25:00,@YahooFinance,Yahoo Finance,Russian President Vladimir Putin gave his first State of the Nation speech in two years reiterating his commitment to the Ukraine war effort. https://t.co/SNwflWuMcs,https://twitter.com/YahooFinance/status/1628038079109013504,Twitter Media Studio - LiveCut,New,0,7
993,21/02/2023 14:21:02,@YahooFinance,Yahoo Finance,3 reasons the current stock market rally of 2023 could stall https://t.co/YSOxtaGcms by @BrianSozzi,https://twitter.com/YahooFinance/status/1628037083209015296,SocialFlow,New,1,7
994,21/02/2023 14:20:23,@YahooFinance,Yahoo Finance,$HD shares fall in the pre-market session amid the chain's Q4 revenue miss and $1 billion investment pledge to raise employee wages. https://t.co/6YlTj0cbiL,https://twitter.com/YahooFinance/status/1628036917987262464,Twitter Media Studio - LiveCut,New,3,4
995,21/02/2023 14:18:23,@YahooFinance,Yahoo Finance,"$COIN earnings preview: Revenue declines likely continued to cap off 2022 https://t.co/HkXA1lHjFt

💵 Revenue: $581.2M expected
💲 Adjusted EPS: -$2.44 expected
💰 Adjusted EBITDA: -$201.8M expected
📱 Monthly Transaction Users (MTUs): 8.4M",https://twitter.com/YahooFinance/status/1628036414301515778,SocialFlow,New,1,5
996,21/02/2023 14:16:26,@YahooFinance,Yahoo Finance,$WMT shares dip after beating Q4 earnings expectations while also citing waning 2023 profit outlooks and continually expanding online inventory. https://t.co/otYWY8kWxj,https://twitter.com/YahooFinance/status/1628035926223118336,Twitter Media Studio - LiveCut,New,1,8
997,21/02/2023 14:11:49,@YahooFinance,Yahoo Finance,"RT @yfinanceplus: Pre-market stock moves: 

$WMT: -2.61%
$HD: -3.88%

https://t.co/NWpPBLPZ4T",https://twitter.com/YahooFinance/status/1628034760768454656,Twitter Web App,Retweet (native),3,6
998,21/02/2023 14:10:43,@YahooFinance,Yahoo Finance,RT @KerryHannon: Looking for a new job? New rules may save you from the AI hiring bots. @YahooFinance https://t.co/gGrtDnXOJC,https://twitter.com/YahooFinance/status/1628034484812537857,Twitter Web App,Retweet (native),2,5
999,21/02/2023 14:10:20,@YahooFinance,Yahoo Finance,RT @BrianSozzi: Back on recession watch for @YahooFinance https://t.co/ZnPZiQtivG,https://twitter.com/YahooFinance/status/1628034388817502208,Twitter Web App,Retweet (native),1,11
1000,21/02/2023 14:10:15,@YahooFinance,Yahoo Finance,RT @KerryHannon: How companies human resource departments are using A.I. when hiring pl... @davebriggstv  @SeanaNSmith  @YahooFinance #jo…,https://twitter.com/YahooFinance/status/1628034368097734658,Twitter Web App,Retweet (native),2,4
1001,21/02/2023 14:07:02,@YahooFinance,Yahoo Finance,"Here are the top 3 things this morning:
• $WMT tops Q3 earnings estimates while warning on its 2023 outlook.
• $HD posts a revenue miss alongside dipping same-store sales figures.
• Russian President Vladimir Putin gave his first State of the Nation speech in two years. https://t.co/Nhr7y4O47n",https://twitter.com/YahooFinance/status/1628033560774057984,Twitter Media Studio - LiveCut,New,1,1
1002,21/02/2023 14:05:28,@YahooFinance,Yahoo Finance,"RT @BrianSozzi: Home Depot investing $1 billion to boost wages for employees. 

Other retailers lifting wages:
➡️Tesco: +7% pay bump
➡️ Wal…",https://twitter.com/YahooFinance/status/1628033164806434816,TweetDeck,Retweet (native),8,22
1003,21/02/2023 14:04:20,@YahooFinance,Yahoo Finance,RT @alexiskweed: #SCOTUS is about to hear arguments from lawyers for @Google and lawyers for the parents and estate of a deceased 23-yr-old…,https://twitter.com/YahooFinance/status/1628032881359568901,TweetDeck,Retweet (native),3,12
1004,21/02/2023 13:59:02,@YahooFinance,Yahoo Finance,Walmart sees weaker 2023 results cautious on economic outlook https://t.co/sOxcDtwFz5 $WMT,https://twitter.com/YahooFinance/status/1628031547315048450,SocialFlow,New,0,3
1005,21/02/2023 13:48:03,@YahooFinance,Yahoo Finance,Why investors should remain on recession watch in 2023 https://t.co/0NS099S1S6 by @BrianSozzi,https://twitter.com/YahooFinance/status/1628028781423206401,SocialFlow,New,2,5
1006,20/02/2023 19:03:00,@YahooFinance,Yahoo Finance,Ford VP of EV Industrialization Lisa Drake weighs in on Ford's partnership with Chinese company CATL. https://t.co/DFjH6UST8O,https://twitter.com/YahooFinance/status/1627745652460638208,Twitter Media Studio,New,10,21
1007,20/02/2023 17:57:29,@YahooFinance,Yahoo Finance,"""I just think that the food market is ripe for massive disruption"" @MarcLore told Yahoo Finance. ""It's been a really long time since you had any real technological innovation in food."" https://t.co/z0WFWUPPjX",https://twitter.com/YahooFinance/status/1627729163925835777,SocialFlow,New,2,8
1008,20/02/2023 17:02:00,@YahooFinance,Yahoo Finance,Why Tesla's pricing strategy is different from other auto companies: https://t.co/aYoRmJKnEh,https://twitter.com/YahooFinance/status/1627715201951727617,Twitter Media Studio,New,7,24
1009,20/02/2023 15:58:00,@YahooFinance,Yahoo Finance,Tax refunds shrink even more versus last year latest IRS data shows https://t.co/yGIfTC9krX by @__gabriellacruz,https://twitter.com/YahooFinance/status/1627699095380066304,Twitter Web App,New,4,9
1010,20/02/2023 15:01:00,@YahooFinance,Yahoo Finance,Southwest Airlines expects to invest $1.3 billion in upgrading its tech following congressional hearing on mass cancellations https://t.co/jtsfUAJl7n,https://twitter.com/YahooFinance/status/1627684751204298755,Twitter Media Studio,New,11,25
1011,20/02/2023 15:00:33,@YahooFinance,Yahoo Finance,“These new standards will make it so that you can charge your EV along major highways as easy as you can fill up for gas — no matter what kind of car you drive or what state you're in” said White House Infrastructure Coordinator Mitch Landrieu. https://t.co/HxoKKzI8NG,https://twitter.com/YahooFinance/status/1627684639874641921,SocialFlow,New,9,21
1012,20/02/2023 14:27:00,@YahooFinance,Yahoo Finance,The Supreme Court could change the liability game for internet firms. Here's how. https://t.co/atcop3LZ7W by @alexiskweed,https://twitter.com/YahooFinance/status/1627676194538942466,Twitter Web App,New,4,13
1013,20/02/2023 14:08:00,@YahooFinance,Yahoo Finance,.@AlgoFoundation CEO Staci Warden on how blockchain technology could make sending and receiving money simpler. https://t.co/8UykZRiuT9,https://twitter.com/YahooFinance/status/1627671413070106630,Twitter Media Studio,New,3,10
1014,20/02/2023 13:54:00,@YahooFinance,Yahoo Finance,What you need to know about Biogen's new Alzheimer's treatment https://t.co/1UckG72yE0,https://twitter.com/YahooFinance/status/1627667889993011202,Twitter Media Studio,New,6,16
1015,20/02/2023 13:25:08,@YahooFinance,Yahoo Finance,The $130 billion year-over-year increase in credit card debt also the highest annual gain on record per the New York Fed came as interest rates on credit cards also hit new highs. https://t.co/vKGeuU3t8h https://t.co/OmfJNij72T,https://twitter.com/YahooFinance/status/1627660627236859904,SocialFlow,New,22,42
1016,20/02/2023 12:28:02,@YahooFinance,Yahoo Finance,RT @MichaelBKelley: Maersk nears complete Russia exit after selling logistics sites https://t.co/J3jIDfO5mR,https://twitter.com/YahooFinance/status/1627646255542198272,Twitter for iPhone,Retweet (native),8,25
1017,20/02/2023 11:38:59,@YahooFinance,Yahoo Finance,Cleveland Fed President Loretta Mester said she would have favored raising interest rates by 0.50% earlier this month saying the Fed still has more work to do to bring down inflation. https://t.co/t91WQ4ZWJD,https://twitter.com/YahooFinance/status/1627633911005151232,SocialFlow,New,12,14
1018,20/02/2023 08:11:47,@YahooFinance,Yahoo Finance,A week after Microsoft released its much-hyped AI-powered version of Bing $MSFT is already playing defense for its chat bot. https://t.co/ydlNFoZi2T,https://twitter.com/YahooFinance/status/1627581768432865280,SocialFlow,New,6,17
1019,20/02/2023 05:15:39,@YahooFinance,Yahoo Finance,IRS singles out tax payments 4 states sent last year as taxable https://t.co/hDiCXi1EWY,https://twitter.com/YahooFinance/status/1627537444982689792,SocialFlow,New,4,11
1020,19/02/2023 22:52:00,@YahooFinance,Yahoo Finance,Stanford Digital Economy Lab Director Erik Brynjolfsson says that developing artificial intelligence with the goal of human mimicry will inherently devalue ingenuity proposing the world embraces AI as a tool rather than a replacement. https://t.co/rfzT58qQsn,https://twitter.com/YahooFinance/status/1627440894030024704,Twitter Media Studio,New,10,20
1021,19/02/2023 21:22:52,@YahooFinance,Yahoo Finance,The names of the wealthy backers who guaranteed indicted FTX co-founder Sam Bankman-Fried's $250 million bail bond were finally revealed Wednesday. https://t.co/leIbff6LqZ,https://twitter.com/YahooFinance/status/1627418464133562370,SocialFlow,New,15,32
1022,19/02/2023 21:04:00,@YahooFinance,Yahoo Finance,Grayscale CEO Michael @Sonnenshein details why he believes the topic of regulation is front and center in 2023: https://t.co/BryaQoGt5J,https://twitter.com/YahooFinance/status/1627413715183173634,Twitter Media Studio,New,3,18
1023,19/02/2023 20:43:00,@YahooFinance,Yahoo Finance,'Ant-Man' sequel eyes $100 million opener: 'Hollywood banks on these superhero films' $DIS https://t.co/WvitH0zymg by @alliecanal8193,https://twitter.com/YahooFinance/status/1627408430087700480,Twitter Web App,New,4,24
1024,19/02/2023 19:02:21,@YahooFinance,Yahoo Finance,Shark Tank's Kevin O'Leary: ChatGPT is 'killing' Google's dominance https://t.co/13tNAG12X3 by @sarahasmith__,https://twitter.com/YahooFinance/status/1627383102002630659,SocialFlow,New,8,30
1025,19/02/2023 19:02:00,@YahooFinance,Yahoo Finance,"As the Fed tries to course-correct the economy Northwestern Mutual Wealth Management Company's CIO believes that a mild recession is likely and that it will be ""the most well-telegraphed recession."" https://t.co/Hm7N82u5w6",https://twitter.com/YahooFinance/status/1627383012760653826,Twitter Media Studio,New,12,13
1026,19/02/2023 17:58:00,@YahooFinance,Yahoo Finance,Bertalan Meskó medical futurist and director of The Medical Futurist Institute shares the influence of OpenAI's ChatGPT could have today's health care industry. https://t.co/XwMW14IhPn,https://twitter.com/YahooFinance/status/1627366906398396417,Twitter Media Studio,New,13,35
1027,19/02/2023 17:39:29,@YahooFinance,Yahoo Finance,"Morningstar Analyst Sean Dunlop called the Farmesa concept's digital-only ordering system ""a manifestation"" of Chipotle's goal of higher digital integration. https://t.co/lplIYj0PRQ",https://twitter.com/YahooFinance/status/1627362246190825473,SocialFlow,New,0,7
1028,19/02/2023 16:26:25,@YahooFinance,Yahoo Finance,"“Obviously everyone's situation is unique but on average refunds are going to be smaller due to less stimulus."" https://t.co/hN5BwhZqsY",https://twitter.com/YahooFinance/status/1627343861201633280,SocialFlow,New,1,16
1029,19/02/2023 15:58:00,@YahooFinance,Yahoo Finance,This week Ford halted production and shipment of the F-150 Lightning due to potential battery issues. https://t.co/8CUnRaUtWb,https://twitter.com/YahooFinance/status/1627336707661082624,Twitter Media Studio,New,10,15
1030,19/02/2023 15:57:00,@YahooFinance,Yahoo Finance,Crypto tax advice for 2023: https://t.co/XGTksufJH9,https://twitter.com/YahooFinance/status/1627336456040591360,Twitter Media Studio,New,1,10
1031,19/02/2023 15:40:47,@YahooFinance,Yahoo Finance,Fed minutes PCE inflation retail earnings: What to know this week https://t.co/beJwVpEcIy by @alexandraandnyc,https://twitter.com/YahooFinance/status/1627332377256120320,SocialFlow,New,0,8
1032,19/02/2023 15:11:23,@YahooFinance,Yahoo Finance,"""Any technology that's on the market today is something that is designed to supplement — not replace — your attention as a safe driver. And I am very concerned about any scenario where any driver thinks otherwise"" said U.S. Transportation Sec. Buttigieg. https://t.co/PPxDSw6XKO",https://twitter.com/YahooFinance/status/1627324978361208833,SocialFlow,New,5,17
1033,19/02/2023 14:40:14,@YahooFinance,Yahoo Finance,Prepare to pay more at the pump says CIBC Private Wealth senior energy Rebecca Babin. https://t.co/N8W6YmegYw,https://twitter.com/YahooFinance/status/1627317138284322819,SocialFlow,New,4,17
1034,19/02/2023 14:19:59,@YahooFinance,Yahoo Finance,Energy stocks have been largely sitting out the recent broader market rally despite a stellar 2022 performance. https://t.co/ZbnbBOpjH4,https://twitter.com/YahooFinance/status/1627312042829877248,SocialFlow,New,7,23
1035,19/02/2023 13:54:00,@YahooFinance,Yahoo Finance,Sec. Pete Buttigieg on the Ohio train derailment investigation: https://t.co/YdQWluyjqZ,https://twitter.com/YahooFinance/status/1627305502009958403,Twitter Media Studio,New,7,22
1036,19/02/2023 13:38:48,@YahooFinance,Yahoo Finance,Pepsico recalls some Starbucks vanilla frappuccino drinks in U.S https://t.co/ptOiNlUZWS via @Reuters,https://twitter.com/YahooFinance/status/1627301678092353538,SocialFlow,New,7,13
1037,19/02/2023 13:34:14,@YahooFinance,Yahoo Finance,Why making human-like artificial intelligence may be 'a trap': AI expert https://t.co/cD5FC0U3Eq by @agarfinks,https://twitter.com/YahooFinance/status/1627300528857264129,SocialFlow,New,9,14
1038,19/02/2023 13:29:32,@YahooFinance,Yahoo Finance,'Stop being so greedy': Netflix users lash out as password crackdown grows https://t.co/LJEGUQttBY by @alliecanal8193,https://twitter.com/YahooFinance/status/1627299344498974721,SocialFlow,New,9,28
1039,19/02/2023 13:16:36,@YahooFinance,Yahoo Finance,TikTok can serve up bad tax advice tax pros warn https://t.co/YuJEXCmctn by @RebeccaChenP,https://twitter.com/YahooFinance/status/1627296090180538373,SocialFlow,New,1,17
1040,19/02/2023 13:08:34,@YahooFinance,Yahoo Finance,The pace of buybacks this year is more than double last year's pace according to TrimTabs Investment Research. https://t.co/GvhAH1JopK,https://twitter.com/YahooFinance/status/1627294071285768194,SocialFlow,New,3,13
1041,19/02/2023 12:10:30,@YahooFinance,Yahoo Finance,It was a mixed picture for the U.S. auto market as prices overall ticked up slightly month over month in January. https://t.co/gZOztHv5Uj,https://twitter.com/YahooFinance/status/1627279455235309571,SocialFlow,New,3,16
1042,19/02/2023 10:18:09,@YahooFinance,Yahoo Finance,Some of the most popular pandemic boomtowns such as Phoenix and Seattle plus perennially popular West Coast cities like San Jose and San Francisco posted home price declines of more than 10% from their 2022 peaks. https://t.co/kAs9NTyPCu https://t.co/cCZ1ieszWB,https://twitter.com/YahooFinance/status/1627251184279977989,SocialFlow,New,13,28
1043,19/02/2023 08:38:02,@YahooFinance,Yahoo Finance,Biden's pick to lead the Internal Revenue Service on Wednesday fielded questions from senators on an array of tax topics but the conversation returned again and again to the coming $80 billion infusion for the agency. https://t.co/0AQFBpXemK,https://twitter.com/YahooFinance/status/1627225988722556928,SocialFlow,New,2,10
1044,19/02/2023 06:08:57,@YahooFinance,Yahoo Finance,Over the past month retail investors funneled an average of $1.51 billion each day into U.S. stocks the highest amount ever recorded according to data from research firm VandaTrack. https://t.co/zXFhrvArla,https://twitter.com/YahooFinance/status/1627188468727140363,SocialFlow,New,32,107
1045,19/02/2023 00:06:37,@YahooFinance,Yahoo Finance,It appears a relentless bid is hitting the market for high-end luxury goods. https://t.co/0zihLd6vsL,https://twitter.com/YahooFinance/status/1627097285418008577,SocialFlow,New,10,23
1046,18/02/2023 23:25:04,@YahooFinance,Yahoo Finance,Two areas that continue to weigh on small business sentiment are labor and inflation. Twenty-six percent of owners say inflation was their single biggest dilemma when managing their business. https://t.co/5dmAEKnRGh,https://twitter.com/YahooFinance/status/1627086829467099137,SocialFlow,New,10,20
1047,18/02/2023 23:17:00,@YahooFinance,Yahoo Finance,Transportation @SecretaryPete Buttigieg discusses strides that Tesla has made to improve the EV market and the company's role in the push towards a fully-electric country. https://t.co/4Yd1LvySwg,https://twitter.com/YahooFinance/status/1627084798865944576,Twitter Media Studio,New,7,26
1048,18/02/2023 22:49:04,@YahooFinance,Yahoo Finance,"""It isn't even slightly stupid it's massively stupid and of course it's very dangerous and of course the governments were totally wrong to permit it"" legendary investor Charlie Munger told CNBC about cryptocurrencies. https://t.co/kaz0szNHLj",https://twitter.com/YahooFinance/status/1627077768008843269,SocialFlow,New,13,49
1049,18/02/2023 21:48:08,@YahooFinance,Yahoo Finance,The length of your credit history is the third most-important factor in calculating a credit score making up 15% of your score. https://t.co/8kkt4sMxzo,https://twitter.com/YahooFinance/status/1627062436774944770,SocialFlow,New,4,8
1050,18/02/2023 21:03:01,@YahooFinance,Yahoo Finance,What to expect from Elon Musk at Investor Day in March: https://t.co/axXKECj2PW,https://twitter.com/YahooFinance/status/1627051079547629569,Twitter Media Studio,New,12,26
1051,18/02/2023 20:23:00,@YahooFinance,Yahoo Finance,.@GerberKawasaki CEO Ross Gerber is concerned that @elonmusk might be spread a bit too thin these days. https://t.co/g31MrMOcp6,https://twitter.com/YahooFinance/status/1627041009166340096,Twitter Media Studio,New,13,28
1052,18/02/2023 20:11:33,@YahooFinance,Yahoo Finance,Biden's cancel student debt plan hinges on two court cases that start this month: ‘It's better to be conservative and think this might lose' https://t.co/kGA9nq9kwk via @FortuneMagazine,https://twitter.com/YahooFinance/status/1627038129755672579,SocialFlow,New,4,15
1053,18/02/2023 19:39:29,@YahooFinance,Yahoo Finance,"""We're still several leaps away from something that's general purpose that can be used for critical applications” says Rayid Ghani professor of AI at Carnegie Mellon University's Heinz College. https://t.co/8tu0q4KMZf",https://twitter.com/YahooFinance/status/1627030060019638272,SocialFlow,New,9,22
1054,18/02/2023 19:12:00,@YahooFinance,Yahoo Finance,Corcoran Group founder @BarbaraCorcoran on how ChatGPT and other AI tools are already impacting the real estate industry. https://t.co/TUPrIfCeuk,https://twitter.com/YahooFinance/status/1627023141309493249,Twitter Media Studio,New,4,6
1055,18/02/2023 19:01:00,@YahooFinance,Yahoo Finance,Kevin O'Leary says Washington is getting fatigued from crypto in the fraud industry: https://t.co/7viFjFMr3b,https://twitter.com/YahooFinance/status/1627020373220032515,Twitter Media Studio,New,5,22
1056,18/02/2023 18:07:36,@YahooFinance,Yahoo Finance,Warren Buffett's Berkshire Hathaway boosted its holdings in iPhone maker Apple last quarter while ditching a huge number of shares in chipmaker TSMC. https://t.co/PyQnjCdXkT,https://twitter.com/YahooFinance/status/1627006935919730692,SocialFlow,New,3,21
1057,18/02/2023 17:57:00,@YahooFinance,Yahoo Finance,Royal Caribbean Group CFO discusses record-breaking consumer demand and profit growth: https://t.co/mGPNaHcr7q,https://twitter.com/YahooFinance/status/1627004267029561345,Twitter Media Studio,New,9,24
1058,18/02/2023 17:01:29,@YahooFinance,Yahoo Finance,Abbott Faces a Second FTC Investigation Over Baby Formula Shortage https://t.co/ukLc9RA9B2 via @business,https://twitter.com/YahooFinance/status/1626990296222375937,SocialFlow,New,1,8
1059,18/02/2023 16:33:46,@YahooFinance,Yahoo Finance,ChatGPT is less than a year old but one expert says this A.I. model is 'peaking' https://t.co/xX3fHgdf98 by @DanielHowley,https://twitter.com/YahooFinance/status/1626983321610731520,SocialFlow,New,1,10
1060,18/02/2023 15:56:00,@YahooFinance,Yahoo Finance,"Barbara Corcoran says ""it's a great time to build a business"" but warns that aspiring entrepreneurs must be aggressive. https://t.co/6oIydY1GfD",https://twitter.com/YahooFinance/status/1626973816315613184,Twitter Media Studio,New,6,18
1061,18/02/2023 15:02:05,@YahooFinance,Yahoo Finance,What is a 'no landing' scenario? The latest buzzword that's 'all about inflation' by @MichaelBKelley https://t.co/RWHNpguNN5,https://twitter.com/YahooFinance/status/1626960250787057667,SocialFlow,New,1,4
1062,18/02/2023 14:56:59,@YahooFinance,Yahoo Finance,$166000 to $197000: New estimates for retirement health care costs may be too low by @KerryHannon https://t.co/Db4q6BS3Qw,https://twitter.com/YahooFinance/status/1626958966780575745,SocialFlow,New,2,5
1063,18/02/2023 14:52:28,@YahooFinance,Yahoo Finance,After a year in the spotlight moving natural gas remains a gauntlet for companies by @benwerschkul https://t.co/xtcL9b8ihi,https://twitter.com/YahooFinance/status/1626957828802895872,SocialFlow,New,1,2
1064,18/02/2023 14:38:12,@YahooFinance,Yahoo Finance,Tech stocks ‘going to take two steps back' as pandemic boom fades strategist says by @agarfinks https://t.co/G3uAoIXvPb,https://twitter.com/YahooFinance/status/1626954238726135808,SocialFlow,New,4,12
1065,18/02/2023 14:31:58,@YahooFinance,Yahoo Finance,Infrastructure jobs are booming — but not fast enough to rebuild America by @tanyakaushal00 https://t.co/93Wts3dI3w,https://twitter.com/YahooFinance/status/1626952670878568449,SocialFlow,New,4,8
1066,18/02/2023 14:27:17,@YahooFinance,Yahoo Finance,"Economic landings economic signals bitcoin $25000: 3 top stories from this week by @MylesUdland
https://t.co/N4ciURof6q",https://twitter.com/YahooFinance/status/1626951490848915456,SocialFlow,New,4,10
1067,18/02/2023 13:54:00,@YahooFinance,Yahoo Finance,SEC Chairman Gary Gensler has proposed a slew of new crypto rules aimed at protecting customer funds. https://t.co/qs5oyzqYK7,https://twitter.com/YahooFinance/status/1626943114219864067,Twitter Media Studio,New,12,30
1068,18/02/2023 11:25:56,@YahooFinance,Yahoo Finance,"A Congressional Budget Office report released Wednesday projects the date when the government will no longer be able to pay its debt obligations fully “will fall between July and September 2023."" https://t.co/a4M2zQhntN",https://twitter.com/YahooFinance/status/1626905852383842316,SocialFlow,New,7,22
1069,18/02/2023 10:17:35,@YahooFinance,Yahoo Finance,The expiration of extended SNAP benefits — which is credited with decreasing child poverty and hunger — could mean food insecurity will increase requiring families to turn to a patchwork system of assistance to fill in the gaps. https://t.co/MyWv0LAyh8,https://twitter.com/YahooFinance/status/1626888652109279233,SocialFlow,New,3,12
1070,18/02/2023 08:00:38,@YahooFinance,Yahoo Finance,Consumers are keeping a close watch on the price of groceries specifically the cost of eggs. https://t.co/MAjfMPNVBq https://t.co/wdZxxF8oOt,https://twitter.com/YahooFinance/status/1626854187802697730,SocialFlow,New,22,40
